ID,TEMP,HUMIDITY,TOTAL_CLOUD_COVER,L1_CLOUD_HEIGHT,L1_CLOUD_COVER,L2_CLOUD_HEIGHT,L2_CLOUD_COVER,L3_CLOUD_HEIGHT,L3_CLOUD_COVER,L4_CLOUD_HEIGHT,L4_CLOUD_COVER,DEW_POINT,MAX_WIND_SPEED,PRECIPITATION,PRECIPITATION_TYPE,PRESSURE_SEA_LEVEL,PRESSURE_STATION,VISIBILITY,WEATHER_TYPE,AVG_WIND_SPEED,AVG_WIND_DIRECTION,DIFFUSE_RADIATION,GLOBAL_RADIATION,SUNSHINE_DURATION,ZENITH,ELEVATION,AZIMUTH,TIMESTAMP,TARGET
18254,16.3,84,7,760,7,,,,,,,13.7,12.8,0.1,6,1012.4,980.6,6960,157,7.0,230,39.9,44.8,0.0,35.36,54.64,214.29,2023-07-31 13:00:00+00:00,20202.71
18255,17.2,80,8,970,7,1170,7,1380,8,,,13.8,9.2,0.2,6,1011.1,979.4,55380,123,5.3,210,64.4,72.7,0.0,42.16,47.84,234.4,2023-07-31 14:00:00+00:00,28288.9
18256,17.1,81,8,860,7,1090,8,,,,,13.7,6.7,0.3,6,1010.9,979.2,17780,161,3.5,220,28.6,32.2,0.0,50.74,39.26,250.16,2023-07-31 15:00:00+00:00,13988.36
18257,17.2,86,7,740,3,930,7,1260,7,,,14.9,8.8,0.4,6,1010.3,978.7,31540,161,3.6,220,33.5,37.7,0.0,60.16,29.84,263.16,2023-07-31 16:00:00+00:00,14309.01
18258,17.5,78,8,720,7,910,8,1370,8,,,13.6,13.3,0.0,6,1009.7,978.1,44590,123,6.4,220,21.6,24.0,0.0,69.83,20.17,274.71,2023-07-31 17:00:00+00:00,8057.51
18259,17.4,79,8,630,1,1210,8,,,,,13.8,12.8,0.0,6,1008.7,977.1,47230,123,7.6,220,11.9,13.5,0.0,79.33,10.67,285.7,2023-07-31 18:00:00+00:00,5026.21
18260,17.3,81,7,590,1,930,7,,,,,13.9,12.5,0.0,6,1008.4,976.8,20880,161,6.5,220,4.3,5.1,0.0,88.14,1.86,296.8,2023-07-31 19:00:00+00:00,675.65
18261,15.9,94,8,340,3,2440,7,2980,8,,,14.9,12.5,1.2,6,1007.9,976.2,12530,161,6.9,220,0.0,0.1,0.0,96.61,-6.61,308.49,2023-07-31 20:00:00+00:00,3.94
18262,16.2,94,7,270,1,400,3,550,7,,,15.2,11.3,1.6,6,1006.7,975.1,16050,161,6.5,210,0.0,0.0,0.0,103.49,-13.49,321.17,2023-07-31 21:00:00+00:00,0.0
18263,16.3,94,7,400,6,580,7,,,,,15.4,10.6,1.7,6,1005.3,973.7,8940,161,6.3,210,0.0,0.0,0.0,108.63,-18.63,335.01,2023-07-31 22:00:00+00:00,0.0
18264,16.5,93,7,300,3,450,7,570,7,,,15.4,13.7,0.9,6,1003.9,972.4,5860,157,8.1,210,0.0,0.0,0.0,111.57,-21.57,349.87,2023-07-31 23:00:00+00:00,0.0
18265,16.3,96,8,200,5,320,8,,,,,15.7,13.1,3.2,6,1003.7,972.2,5110,157,7.4,220,0.0,0.0,0.0,111.99,-21.99,5.22,2023-08-01 00:00:00+00:00,0.0
18266,16.2,96,7,70,2,850,6,2690,7,,,15.5,13.6,9.2,6,1002.3,970.8,13990,161,8.5,210,0.0,0.0,0.0,109.86,-19.86,20.31,2023-08-01 01:00:00+00:00,0.0
18267,16.7,94,7,270,4,370,6,600,7,,,15.7,14.2,2.1,6,1001.5,970.1,17140,161,9.0,210,0.0,0.0,0.0,105.4,-15.4,34.52,2023-08-01 02:00:00+00:00,0.0
18268,16.6,94,7,270,5,790,7,1010,7,,,15.6,14.7,5.7,6,1000.8,969.4,7610,157,9.0,220,0.0,0.0,0.0,99.05,-9.05,47.58,2023-08-01 03:00:00+00:00,0.0
18269,16.1,96,7,110,3,260,7,2610,7,,,15.5,14.2,2.8,6,1000.4,969.0,13170,157,7.9,220,0.0,0.0,0.0,91.26,-1.26,59.58,2023-08-01 04:00:00+00:00,0.0
18270,16.1,96,7,250,6,610,7,1000,7,,,15.5,13.0,3.8,6,1000.8,969.4,68430,123,7.7,220,0.6,0.8,0.0,82.36,7.64,70.84,2023-08-01 05:00:00+00:00,445.2
18271,16.1,90,8,410,4,1530,8,3480,8,,,14.5,10.5,0.8,6,1001.6,970.1,59670,123,4.6,260,12.6,14.4,0.0,73.02,16.98,81.82,2023-08-01 06:00:00+00:00,4304.74
18272,15.1,84,5,1460,5,,,,,,,12.4,8.9,0.0,0,1002.3,970.7,59370,-1,4.1,290,27.6,31.5,0.0,63.38,26.62,93.13,2023-08-01 07:00:00+00:00,18604.12
18273,16.1,78,5,630,1,1550,5,,,,,12.3,11.2,0.0,0,1003.2,971.6,70430,-1,4.5,280,43.6,80.2,0.32,53.84,36.16,105.57,2023-08-01 08:00:00+00:00,37530.62
18274,16.3,81,7,1010,2,1280,5,1630,7,,,13.0,11.2,0.0,6,1003.6,972.1,62900,123,5.0,270,76.8,87.9,0.03,44.93,45.07,120.29,2023-08-01 09:00:00+00:00,34246.18
18275,18.0,70,6,630,2,1240,5,1510,6,,,12.5,8.4,0.0,0,1003.7,972.3,54700,-1,4.5,250,100.0,139.4,0.22,37.46,52.54,138.84,2023-08-01 10:00:00+00:00,52830.84
18276,19.3,66,4,720,1,2600,4,,,,,12.7,10.8,0.0,6,1003.5,972.3,40320,123,5.5,240,82.4,245.0,0.7,32.69,57.31,162.37,2023-08-01 11:00:00+00:00,76340.97
18277,19.8,58,7,1200,3,7170,7,7860,7,,,11.4,11.6,0.0,6,1003.6,972.4,60260,123,6.3,240,104.7,264.1,0.72,31.98,58.02,189.18,2023-08-01 12:00:00+00:00,63066.36
18278,19.9,58,7,1040,3,2360,5,2700,7,,,11.5,13.1,0.0,0,1003.7,972.5,59640,-1,7.6,250,121.6,220.0,0.6,35.59,54.41,214.15,2023-08-01 13:00:00+00:00,54359.71
18279,16.7,79,7,1080,3,1690,7,,,,,13.1,16.4,0.0,6,1005.0,973.5,56800,123,6.9,260,76.6,95.7,0.1,42.37,47.63,234.22,2023-08-01 14:00:00+00:00,26503.56
18280,18.6,67,5,900,3,1060,5,2360,5,,,12.4,12.7,0.0,6,1004.9,973.5,51320,161,6.0,250,96.2,192.2,0.5,50.94,39.06,249.97,2023-08-01 15:00:00+00:00,47622.16
18281,17.0,75,8,1140,2,2130,7,2560,8,,,12.6,10.8,0.0,6,1005.4,973.9,57650,123,5.4,260,57.5,64.6,0.0,60.35,29.65,262.98,2023-08-01 16:00:00+00:00,25523.97
18282,18.7,65,7,940,1,1710,4,2610,7,,,12.1,10.3,0.0,0,1005.3,973.9,61950,-1,4.5,250,63.3,114.0,0.5,70.03,19.97,274.54,2023-08-01 17:00:00+00:00,28746.54
18283,18.9,65,7,940,1,1330,4,2570,7,,,12.1,10.8,0.0,0,1005.3,974.0,55520,100,5.7,250,39.1,60.3,0.33,79.53,10.47,285.55,2023-08-01 18:00:00+00:00,14262.73
18284,17.6,69,3,2340,3,,,,,,,12.0,9.0,0.0,0,1005.8,974.3,48350,-1,5.0,230,13.5,22.6,0.45,88.33,1.67,296.66,2023-08-01 19:00:00+00:00,2848.19
18285,16.9,74,8,1750,2,2610,7,8980,8,,,12.2,7.9,0.0,0,1006.3,974.7,50790,-1,4.6,220,1.1,1.3,0.0,96.83,-6.83,308.37,2023-08-01 20:00:00+00:00,42.0
18286,17.3,71,8,1220,2,2550,7,8640,8,,,12.0,7.9,0.0,0,1006.0,974.5,51310,-1,4.5,210,0.0,0.0,0.0,103.73,-13.73,321.08,2023-08-01 21:00:00+00:00,0.0
18287,17.2,73,8,1380,1,2070,7,2610,8,,,12.2,11.1,0.0,0,1006.0,974.5,55750,-1,6.6,220,0.0,0.0,0.0,108.87,-18.87,334.95,2023-08-01 22:00:00+00:00,0.0
18288,15.3,88,7,940,2,1510,6,1790,7,,,13.4,15.5,0.0,6,1006.3,974.6,32990,151,6.3,250,0.0,0.0,0.0,111.82,-21.82,349.85,2023-08-01 23:00:00+00:00,0.0
18289,15.2,91,7,670,7,1220,7,2580,7,,,13.7,6.1,0.0,6,1005.3,973.6,44700,123,3.0,200,0.0,0.0,0.0,112.24,-22.24,5.25,2023-08-02 00:00:00+00:00,0.0
18290,15.9,85,7,680,7,4610,7,,,,,13.3,7.7,0.0,0,1004.8,973.2,50440,-1,3.4,210,0.0,0.0,0.0,110.1,-20.1,20.39,2023-08-02 01:00:00+00:00,0.0
18291,16.0,81,8,770,4,3780,8,4880,8,,,12.7,10.3,0.0,0,1003.9,972.3,52960,-1,5.7,210,0.0,0.0,0.0,105.63,-15.63,34.64,2023-08-02 02:00:00+00:00,0.0
18292,16.1,80,7,750,2,950,3,3300,7,,,12.7,10.6,0.0,0,1002.3,970.8,46510,-1,6.6,200,0.0,0.0,0.0,99.26,-9.26,47.73,2023-08-02 03:00:00+00:00,0.0
18293,15.5,85,7,460,3,750,5,1020,7,,,12.9,10.3,0.0,6,1001.7,970.1,54240,123,6.7,200,0.0,0.0,0.0,91.45,-1.45,59.74,2023-08-02 04:00:00+00:00,0.0
18294,14.9,93,8,380,1,600,7,1010,8,,,13.8,10.4,0.0,6,1000.7,969.1,9760,157,6.2,190,0.9,1.1,0.0,82.54,7.46,71.01,2023-08-02 05:00:00+00:00,664.29
18295,15.4,91,7,490,5,620,6,870,7,,,13.9,11.4,0.9,6,998.9,967.4,19630,161,6.8,190,4.5,5.1,0.0,73.2,16.8,82.01,2023-08-02 06:00:00+00:00,3720.81
18296,15.9,92,8,270,2,580,7,730,8,,,14.6,17.1,0.2,6,998.2,966.8,10960,151,8.9,190,18.7,21.3,0.0,63.55,26.45,93.33,2023-08-02 07:00:00+00:00,10788.41
18297,16.4,91,7,310,7,,,,,,,15.0,13.9,0.5,6,997.4,966.1,14200,161,8.0,200,24.1,27.1,0.0,54.02,35.98,105.79,2023-08-02 08:00:00+00:00,13279.03
18298,17.0,92,7,320,1,490,7,660,7,,,15.7,14.2,2.2,6,996.5,965.3,25860,152,7.3,200,29.1,33.0,0.0,45.13,44.87,120.52,2023-08-02 09:00:00+00:00,17102.42
18299,17.8,94,8,260,4,370,6,550,8,,,16.8,13.2,1.4,6,995.8,964.7,13760,157,7.1,210,40.2,45.4,0.0,37.68,52.32,139.05,2023-08-02 10:00:00+00:00,28500.2
18300,18.6,93,7,240,3,370,7,530,7,,,17.4,15.2,1.5,6,995.3,964.3,24380,151,8.8,210,63.9,72.4,0.0,32.93,57.07,162.5,2023-08-02 11:00:00+00:00,33664.14
18301,18.7,90,7,350,2,500,7,730,7,,,17.1,18.5,0.4,6,995.0,964.0,8690,157,9.5,210,77.9,88.8,0.02,32.23,57.77,189.15,2023-08-02 12:00:00+00:00,33207.79
18302,19.5,89,8,290,5,1080,8,1420,8,,,17.7,13.6,0.4,6,994.2,963.3,58750,151,8.4,210,97.6,111.2,0.05,35.83,54.17,214.01,2023-08-02 13:00:00+00:00,36212.06
18303,21.7,79,6,540,2,2680,6,3180,6,,,18.0,16.0,0.0,6,993.0,962.4,50570,122,9.2,210,119.1,198.6,0.52,42.59,47.41,234.03,2023-08-02 14:00:00+00:00,66894.1
18304,21.8,74,5,720,1,1080,5,1310,5,,,17.0,16.2,0.0,0,992.8,962.2,52400,100,9.3,210,85.3,233.3,0.83,51.15,38.85,249.77,2023-08-02 15:00:00+00:00,58632.51
18305,23.8,52,2,1470,1,,,,,,,13.4,19.9,0.0,0,992.4,962.0,71920,-1,9.9,220,52.6,158.5,0.68,60.55,29.45,262.8,2023-08-02 16:00:00+00:00,45875.8
18306,21.8,48,1,1740,1,,,,,,,10.4,20.6,0.0,0,993.8,963.1,44000,-1,12.5,240,28.3,135.0,0.88,70.22,19.78,274.37,2023-08-02 17:00:00+00:00,28754.72
18307,20.8,56,6,1410,5,1830,6,2310,6,,,11.7,18.0,0.0,0,994.7,963.9,46410,100,9.6,240,25.1,66.3,0.55,79.73,10.27,285.39,2023-08-02 18:00:00+00:00,11693.97
18308,20.1,54,7,2380,7,,,,,,,10.5,20.7,0.0,0,995.5,964.6,43580,-1,10.3,240,13.5,17.5,0.12,88.53,1.47,296.51,2023-08-02 19:00:00+00:00,3549.2
18309,19.5,57,8,1350,1,1760,7,2420,8,,,10.8,19.8,0.0,0,996.2,965.2,43060,-1,11.0,230,0.5,0.6,0.0,97.06,-7.06,308.25,2023-08-02 20:00:00+00:00,3.72
18310,18.9,63,8,1170,8,1670,8,,,,,11.7,19.4,0.0,6,996.9,965.8,43610,123,10.1,230,0.0,0.0,0.0,103.97,-13.97,320.98,2023-08-02 21:00:00+00:00,0.0
18311,18.0,67,7,1300,7,1650,7,2800,7,,,11.9,19.5,0.0,0,997.2,966.0,48260,-1,10.7,220,0.0,0.0,0.0,109.12,-19.12,334.89,2023-08-02 22:00:00+00:00,0.0
18312,16.9,74,7,870,2,1370,5,5740,7,,,12.3,18.2,0.0,6,997.7,966.4,45730,123,10.6,220,0.0,0.0,0.0,112.08,-22.08,349.84,2023-08-02 23:00:00+00:00,0.0
18313,17.7,68,7,940,7,1410,7,2570,7,,,11.7,20.1,0.0,0,997.9,966.7,57350,100,12.6,220,0.0,0.0,0.0,112.5,-22.5,5.28,2023-08-03 00:00:00+00:00,0.0
18314,16.3,77,7,660,5,830,7,1020,7,,,12.2,22.6,0.0,0,998.6,967.2,55540,-1,12.7,220,0.0,0.0,0.0,110.35,-20.35,20.47,2023-08-03 01:00:00+00:00,0.0
18315,15.7,81,6,540,5,760,6,,,,,12.5,18.6,0.0,6,999.2,967.7,23840,157,12.2,220,0.0,0.0,0.0,105.86,-15.86,34.76,2023-08-03 02:00:00+00:00,0.0
18316,15.2,84,6,400,2,590,5,740,6,,,12.5,19.4,0.0,6,999.4,967.9,27680,123,11.8,220,0.0,0.0,0.0,99.47,-9.47,47.87,2023-08-03 03:00:00+00:00,0.0
18317,14.9,85,7,350,5,560,7,,,,,12.5,17.9,0.0,6,1000.2,968.6,59070,123,10.6,220,0.0,0.0,0.0,91.65,-1.65,59.91,2023-08-03 04:00:00+00:00,0.0
18318,14.6,86,7,370,2,690,7,860,7,,,12.4,16.7,0.1,6,1000.6,969.0,39940,123,10.7,220,3.2,3.6,0.0,82.73,7.27,71.19,2023-08-03 05:00:00+00:00,2171.28
18319,14.4,89,7,350,4,610,7,750,7,,,12.6,18.5,0.3,6,1001.1,969.4,18850,151,11.6,220,13.5,15.3,0.0,73.38,16.62,82.21,2023-08-03 06:00:00+00:00,8972.08
18320,14.2,93,8,270,7,430,7,610,8,,,13.0,16.7,0.1,6,1002.0,970.3,11870,151,10.9,220,17.2,19.3,0.0,63.73,26.27,93.54,2023-08-03 07:00:00+00:00,8171.44
18321,14.5,91,7,300,7,500,7,,,,,13.1,16.0,0.3,6,1002.8,971.1,37560,151,9.8,220,22.2,25.1,0.0,54.21,35.79,106.02,2023-08-03 08:00:00+00:00,12053.45
18322,14.9,92,7,280,7,410,7,,,,,13.5,14.2,0.1,6,1003.2,971.5,12270,151,9.2,220,44.3,49.8,0.0,45.33,44.67,120.75,2023-08-03 09:00:00+00:00,25938.42
18323,16.0,84,8,380,6,530,8,,,,,13.4,14.3,0.0,6,1003.5,971.9,52890,123,8.4,230,67.8,76.5,0.0,37.91,52.09,139.26,2023-08-03 10:00:00+00:00,38534.78
18324,16.5,83,8,460,7,650,8,,,,,13.6,15.5,0.0,6,1004.0,972.5,23160,151,9.2,220,83.5,94.5,0.02,33.18,56.82,162.63,2023-08-03 11:00:00+00:00,43315.16
18325,18.1,85,7,350,2,830,7,1190,7,,,15.5,14.8,0.1,6,1004.3,973.0,70170,123,9.0,220,107.0,135.1,0.13,32.49,57.51,189.14,2023-08-03 12:00:00+00:00,50721.48
18326,17.9,82,6,250,2,680,6,970,6,,,14.9,15.0,0.0,6,1005.1,973.7,47160,123,8.9,220,141.9,271.1,0.83,36.08,53.92,213.87,2023-08-03 13:00:00+00:00,50830.85
18327,19.0,74,8,630,5,3180,8,3780,8,,,14.3,15.4,0.0,6,1005.5,974.2,65590,123,9.7,230,147.2,226.8,0.65,42.82,47.18,233.84,2023-08-03 14:00:00+00:00,82197.41
18328,18.0,76,7,610,3,1160,7,1640,7,,,13.8,15.1,0.0,6,1006.3,974.9,67500,123,8.8,230,70.4,83.7,0.08,51.36,38.64,249.58,2023-08-03 15:00:00+00:00,49240.39
18329,15.5,90,8,740,2,2700,8,3420,8,,,13.9,11.7,5.1,6,1006.9,975.2,35060,161,4.9,250,33.1,37.8,0.0,60.76,29.24,262.61,2023-08-03 16:00:00+00:00,19528.47
18330,15.4,93,7,340,3,2600,7,4640,7,,,14.2,6.2,0.4,6,1007.6,975.8,18690,161,3.4,220,34.2,38.7,0.0,70.43,19.57,274.2,2023-08-03 17:00:00+00:00,8470.27
18331,15.2,93,7,100,1,2550,7,,,,,14.1,5.6,1.3,6,1008.2,976.4,26060,161,3.1,220,11.8,13.5,0.0,79.94,10.06,285.23,2023-08-03 18:00:00+00:00,4285.44
18332,15.2,94,7,320,5,730,7,1390,7,,,14.3,3.9,0.3,6,1008.7,976.9,33710,161,2.5,220,9.4,10.6,0.0,88.73,1.27,296.37,2023-08-03 19:00:00+00:00,1856.05
18333,15.1,94,8,70,2,1160,7,1460,8,,,14.1,4.1,0.3,6,1009.2,977.4,27670,161,2.4,200,0.6,0.8,0.0,97.29,-7.29,308.13,2023-08-03 20:00:00+00:00,14.84
18334,14.7,96,8,30,3,290,4,1250,8,,,14.1,2.8,5.7,6,1009.9,978.0,1440,162,1.9,230,0.0,0.0,0.0,104.21,-14.21,320.88,2023-08-03 21:00:00+00:00,0.0
18335,13.9,95,8,90,1,870,5,1080,8,,,13.2,3.4,5.8,6,1010.4,978.4,5590,162,1.7,240,0.0,0.0,0.0,109.38,-19.38,334.83,2023-08-03 22:00:00+00:00,0.0
18336,14.0,96,7,30,2,570,7,1200,7,,,13.4,1.4,1.6,6,1010.5,978.5,11210,161,0.9,150,0.0,0.0,0.0,112.34,-22.34,349.83,2023-08-03 23:00:00+00:00,0.0
18337,13.9,96,8,240,7,1310,8,,,,,13.3,1.6,0.7,6,1010.8,978.8,11690,161,0.9,170,0.0,0.0,0.0,112.76,-22.76,5.32,2023-08-04 00:00:00+00:00,0.0
18338,13.8,96,7,130,2,230,6,1480,7,,,13.1,1.0,0.7,6,1011.0,979.0,3770,161,0.7,130,0.0,0.0,0.0,110.6,-20.6,20.56,2023-08-04 01:00:00+00:00,0.0
18339,13.9,96,8,1730,8,,,,,,,13.3,1.3,1.3,6,1011.0,979.0,12920,157,0.6,320,0.0,0.0,0.0,106.09,-16.09,34.88,2023-08-04 02:00:00+00:00,0.0
18340,13.9,95,8,770,8,,,,,,,13.1,1.7,0.1,6,1011.3,979.3,22620,123,0.9,360,0.0,0.0,0.0,99.69,-9.69,48.02,2023-08-04 03:00:00+00:00,0.0
18341,13.9,95,8,60,1,600,6,760,8,,,13.1,2.4,0.2,6,1011.8,979.7,13250,157,1.0,10,0.0,0.0,0.0,91.85,-1.85,60.08,2023-08-04 04:00:00+00:00,0.0
18342,13.9,95,7,60,1,810,7,,,,,13.1,2.5,0.3,6,1012.2,980.1,15510,161,1.3,340,0.7,0.9,0.0,82.91,7.09,71.38,2023-08-04 05:00:00+00:00,340.68
18343,13.9,92,8,460,3,1030,8,,,,,12.6,2.9,0.3,6,1012.7,980.6,17130,161,1.3,310,9.6,10.7,0.0,73.56,16.44,82.4,2023-08-04 06:00:00+00:00,5123.75
18344,14.0,90,7,2430,7,,,,,,,12.3,3.7,0.1,6,1013.3,981.2,23980,161,1.8,360,26.6,29.5,0.0,63.91,26.09,93.76,2023-08-04 07:00:00+00:00,11464.82
18345,14.4,86,7,300,1,2380,7,,,,,12.2,2.6,0.1,6,1013.7,981.6,18460,161,1.0,10,41.4,46.0,0.0,54.39,35.61,106.25,2023-08-04 08:00:00+00:00,18179.0
18346,15.5,80,7,380,1,2380,7,,,,,12.1,1.8,0.1,6,1014.0,982.0,33680,123,0.6,10,75.7,86.6,0.0,45.53,44.47,120.99,2023-08-04 09:00:00+00:00,39649.57
18347,15.9,83,7,400,1,1480,7,2750,7,,,13.0,3.1,0.0,6,1014.2,982.3,28970,161,1.0,20,97.0,115.0,0.0,38.13,51.87,139.48,2023-08-04 10:00:00+00:00,44374.31
18348,16.6,80,8,1780,8,,,,,,,13.1,2.7,0.0,6,1014.4,982.5,35550,123,1.5,230,80.8,90.7,0.0,33.44,56.56,162.76,2023-08-04 11:00:00+00:00,34043.61
18349,17.4,74,7,660,3,1680,7,4400,7,,,12.7,2.5,0.0,0,1014.4,982.6,44420,100,1.3,170,112.7,136.7,0.17,32.76,57.24,189.12,2023-08-04 12:00:00+00:00,54659.44
18350,17.0,76,8,1710,8,,,,,,,12.7,3.1,0.0,0,1014.7,982.9,45360,-1,1.1,320,41.3,45.8,0.0,36.33,53.67,213.74,2023-08-04 13:00:00+00:00,18261.87
18351,17.9,69,8,2070,8,,,,,,,12.2,2.2,0.0,0,1014.6,982.9,52040,-1,1.3,200,65.1,72.1,0.0,43.05,46.95,233.66,2023-08-04 14:00:00+00:00,24756.6
18352,18.6,66,6,2210,6,,,,,,,12.2,2.5,0.0,0,1014.8,983.1,67490,-1,1.5,210,85.7,100.0,0.05,51.58,38.42,249.39,2023-08-04 15:00:00+00:00,35016.57
18353,19.8,59,3,2440,3,,,,,,,11.6,2.9,0.0,0,1014.4,982.9,66530,-1,1.1,220,71.3,186.8,0.9,60.97,29.03,262.43,2023-08-04 16:00:00+00:00,57403.83
18354,20.7,53,0,,,,,,,,,10.9,4.0,0.0,0,1014.6,983.1,59420,-1,1.6,350,27.2,145.3,1.0,70.64,19.36,274.03,2023-08-04 17:00:00+00:00,26889.15
18355,18.6,66,4,1290,2,1630,3,,,,,12.2,3.8,0.0,0,1015.4,983.7,52850,-1,1.7,340,20.3,54.2,0.52,80.15,9.85,285.07,2023-08-04 18:00:00+00:00,7210.06
18356,17.2,72,7,1240,1,2950,7,8150,7,,,12.1,2.8,0.0,0,1016.0,984.1,54220,-1,1.3,290,9.7,11.8,0.08,88.93,1.07,296.23,2023-08-04 19:00:00+00:00,2441.15
18357,16.4,68,7,1630,7,1940,7,,,,,10.5,3.2,0.0,0,1016.8,984.8,58330,-1,1.5,290,1.0,1.1,0.0,97.52,-7.52,308.0,2023-08-04 20:00:00+00:00,12.21
18358,15.6,73,0,,,,,,,,,10.8,3.4,0.0,0,1017.1,985.0,67890,-1,1.7,320,0.0,0.0,0.0,104.46,-14.46,320.79,2023-08-04 21:00:00+00:00,0.0
18359,13.2,88,0,,,,,,,,,11.2,2.5,0.0,0,1018.3,985.9,48390,-1,1.3,320,0.0,0.0,0.0,109.64,-19.64,334.77,2023-08-04 22:00:00+00:00,0.0
18360,12.8,91,0,,,,,,,,,11.4,2.7,0.0,0,1018.2,985.8,37500,-1,1.5,30,0.0,0.0,0.0,112.6,-22.6,349.81,2023-08-04 23:00:00+00:00,0.0
18361,12.6,96,6,2950,6,,,,,,,12.0,2.7,0.0,0,1017.8,985.4,11470,-1,1.4,200,0.0,0.0,0.0,113.02,-23.02,5.37,2023-08-05 00:00:00+00:00,0.0
18362,12.0,95,3,10,2,2870,3,,,,,11.2,2.4,0.0,0,1017.7,985.2,26200,100,1.5,190,0.0,0.0,0.0,110.85,-20.85,20.65,2023-08-05 01:00:00+00:00,0.0
18363,11.3,96,0,,,,,,,,,10.7,2.2,0.0,0,1017.9,985.3,14510,-1,1.3,130,0.0,0.0,0.0,106.33,-16.33,35.01,2023-08-05 02:00:00+00:00,0.0
18364,11.1,97,5,10,5,,,,,,,10.6,1.7,0.0,0,1017.4,984.8,1690,110,0.5,260,0.0,0.0,0.0,99.9,-9.9,48.18,2023-08-05 03:00:00+00:00,0.0
18365,10.8,98,8,10,8,,,,,,,10.5,2.1,0.0,0,1017.3,984.7,80,130,1.1,240,0.0,0.0,0.0,92.05,-2.05,60.25,2023-08-05 04:00:00+00:00,0.08
18366,10.9,98,8,10,8,,,,,,,10.6,1.8,0.1,4,1017.4,984.8,90,130,1.2,170,3.8,4.0,0.0,83.1,6.9,71.57,2023-08-05 05:00:00+00:00,1829.1
18367,11.0,97,8,10,8,,,,,,,10.6,1.3,0.0,4,1017.0,984.4,80,130,0.6,210,26.4,29.5,0.0,73.74,16.26,82.61,2023-08-05 06:00:00+00:00,12777.34
18368,11.9,97,8,10,8,,,,,,,11.4,2.4,0.0,0,1016.8,984.3,80,130,0.7,280,53.8,61.2,0.0,64.09,25.91,93.98,2023-08-05 07:00:00+00:00,40476.18
18369,14.3,91,4,40,4,,,,,,,12.8,3.0,0.0,0,1015.7,983.6,20890,120,1.4,210,70.7,138.8,0.63,54.58,35.42,106.48,2023-08-05 08:00:00+00:00,56952.47
18370,17.4,73,7,4890,7,,,,,,,12.6,4.5,0.0,0,1014.7,982.9,75000,100,2.1,230,49.2,232.0,0.98,45.74,44.26,121.24,2023-08-05 09:00:00+00:00,83771.68
18371,20.4,64,3,710,1,1170,3,,,,,13.5,8.0,0.0,0,1013.8,982.4,62550,-1,3.3,220,82.7,190.7,0.65,38.36,51.64,139.7,2023-08-05 10:00:00+00:00,85241.2
18372,19.5,59,3,2200,1,4490,3,,,,,11.3,10.5,0.0,0,1013.3,981.8,58280,-1,6.1,210,76.3,256.9,0.82,33.69,56.31,162.9,2023-08-05 11:00:00+00:00,78005.74
18373,20.6,56,2,1190,2,,,,,,,11.6,11.6,0.0,0,1012.5,981.1,75000,100,7.4,210,58.7,310.2,0.94,33.02,56.98,189.11,2023-08-05 12:00:00+00:00,91281.82
18374,19.8,56,7,1080,3,2290,5,2600,7,,,10.9,11.0,0.0,0,1011.9,980.4,71100,-1,6.2,230,103.6,168.7,0.38,36.59,53.41,213.6,2023-08-05 13:00:00+00:00,49073.54
18375,19.3,57,8,1210,1,2610,5,3660,8,,,10.6,10.9,0.0,0,1011.5,980.0,50640,-1,6.7,240,107.0,130.7,0.15,43.29,46.71,233.47,2023-08-05 14:00:00+00:00,30554.99
18376,19.3,58,8,1960,1,2730,5,4270,8,,,10.9,10.5,0.0,6,1010.3,978.8,54840,123,5.4,220,59.1,67.2,0.0,51.8,38.2,249.19,2023-08-05 15:00:00+00:00,24042.73
18377,18.5,55,8,2100,1,2670,8,,,,,9.3,9.1,0.0,0,1010.3,978.7,66090,-1,5.3,210,57.4,64.8,0.0,61.18,28.82,262.24,2023-08-05 16:00:00+00:00,17838.31
18378,15.4,85,7,1220,2,1840,6,2160,7,,,12.9,7.8,0.7,6,1010.5,978.6,26700,161,4.0,240,27.5,30.5,0.0,70.85,19.15,273.85,2023-08-05 17:00:00+00:00,10394.9
18379,15.7,87,8,1570,1,3090,8,4040,8,,,13.5,3.4,0.1,6,1009.6,977.8,43590,161,2.1,200,28.4,32.6,0.05,80.37,9.63,284.91,2023-08-05 18:00:00+00:00,9385.57
18380,15.6,81,8,880,1,1430,3,1640,8,,,12.4,5.6,0.0,6,1009.0,977.2,52230,123,2.1,180,7.1,8.1,0.0,89.13,0.87,296.08,2023-08-05 19:00:00+00:00,1283.71
18381,15.1,84,7,830,2,1570,7,1920,7,,,12.4,7.9,0.0,6,1008.6,976.8,56030,122,3.7,190,0.7,0.7,0.0,97.76,-7.76,307.88,2023-08-05 20:00:00+00:00,5.41
18382,15.3,83,8,1080,7,1310,8,3230,8,,,12.5,7.8,0.1,6,1008.1,976.3,50330,161,4.7,200,0.0,0.0,0.0,104.71,-14.71,320.69,2023-08-05 21:00:00+00:00,0.0
18383,13.8,93,8,40,1,860,7,1820,8,,,12.7,10.3,1.2,6,1007.4,975.5,36820,151,4.7,210,0.0,0.0,0.0,109.91,-19.91,334.71,2023-08-05 22:00:00+00:00,0.0
